,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99
0,0.11920291185379028,0.11920291185379028,0.11920291185379028,0.11920291185379028,0.11920291185379028,0.11920291185379028,0.11920291185379028,0.11920291185379028,0.11920291185379028,0.11920291185379028,0.11920291185379028,0.11920291185379028,0.11920291185379028,0.11920291185379028,0.11920291185379028,0.11920291185379028,0.11920291185379028,0.11920291185379028,0.11920291185379028,0.11920291185379028,0.11920291185379028,0.11920291185379028,0.11920291185379028,0.11920291185379028,0.11920291185379028,0.11920291185379028,0.11920291185379028,0.11920291185379028,0.11920291185379028,0.11920291185379028,0.11920291185379028,0.11920291185379028,0.11920291185379028,0.11920291185379028,0.11920291185379028,0.11920291185379028,0.11920291185379028,0.11920291185379028,0.11920291185379028,0.11920291185379028,0.11920291185379028,0.11920291185379028,0.11920291185379028,0.11920291185379028,0.11920291185379028,0.11920291185379028,0.11920291185379028,0.11920291185379028,0.11920291185379028,0.11920291185379028,0.11920291185379028,0.11920291185379028,0.11920291185379028,0.11920291185379028,0.11920291185379028,0.11920291185379028,0.11920291185379028,0.11920291185379028,0.11920291185379028,0.11920291185379028,0.11920291185379028,0.11920291185379028,0.11920291185379028,0.11920291185379028,0.11920291185379028,0.11920291185379028,0.11920291185379028,0.11920291185379028,0.11920291185379028,0.11920291185379028,0.11920291185379028,0.11920291185379028,0.11920291185379028,0.11920291185379028,0.11920291185379028,0.11920291185379028,0.11920291185379028,0.11920291185379028,0.11920291185379028,0.11920291185379028,0.11920291185379028,0.11920291185379028,0.11920291185379028,0.11920291185379028,0.11920291185379028,0.11920291185379028,0.11920291185379028,0.11920291185379028,0.11920291185379028,0.11920291185379028,0.11920291185379028,0.11920291185379028,0.11920291185379028,0.11920291185379028,0.11920291185379028,0.11920291185379028,0.11920291185379028,0.11920291185379028,0.11920291185379028,0.11920291185379028
1,0.11962354183197021,0.11962354183197021,0.11962354183197021,0.11962354183197021,0.11962354183197021,0.11962354183197021,0.11962354183197021,0.11962354183197021,0.11962354183197021,0.11962354183197021,0.11962354183197021,0.11962354183197021,0.11962354183197021,0.11962354183197021,0.11962354183197021,0.11962354183197021,0.11962354183197021,0.11962354183197021,0.11962354183197021,0.11962354183197021,0.11962354183197021,0.11962354183197021,0.11962354183197021,0.11962354183197021,0.11962354183197021,0.11962354183197021,0.11962354183197021,0.11962354183197021,0.11962354183197021,0.11962354183197021,0.11962354183197021,0.11962354183197021,0.11962354183197021,0.11962354183197021,0.11962354183197021,0.11962354183197021,0.11962354183197021,0.11962354183197021,0.11962354183197021,0.11962354183197021,0.11962354183197021,0.11962354183197021,0.11962354183197021,0.11962354183197021,0.11962354183197021,0.11962354183197021,0.11962354183197021,0.11962354183197021,0.11962354183197021,0.11962354183197021,0.11962354183197021,0.11962354183197021,0.11962354183197021,0.11962354183197021,0.11962354183197021,0.11962354183197021,0.11962354183197021,0.11962354183197021,0.11962354183197021,0.11962354183197021,0.11962354183197021,0.11962354183197021,0.11962354183197021,0.11962354183197021,0.11962354183197021,0.11962354183197021,0.11962354183197021,0.11962354183197021,0.11962354183197021,0.11962354183197021,0.11962354183197021,0.11962354183197021,0.11962354183197021,0.11962354183197021,0.11962354183197021,0.11962354183197021,0.11962354183197021,0.11962354183197021,0.11962354183197021,0.11962354183197021,0.11962354183197021,0.11962354183197021,0.11962354183197021,0.11962354183197021,0.11962354183197021,0.11962354183197021,0.11962354183197021,0.11962354183197021,0.11962354183197021,0.11962354183197021,0.11962354183197021,0.11962354183197021,0.11962354183197021,0.11962354183197021,0.11962354183197021,0.11962354183197021,0.11962354183197021,0.11962354183197021,0.11962354183197021,0.11962354183197021
2,0.12004542350769043,0.12004542350769043,0.12004542350769043,0.12004542350769043,0.12004542350769043,0.12004542350769043,0.12004542350769043,0.12004542350769043,0.12004542350769043,0.12004542350769043,0.12004542350769043,0.12004542350769043,0.12004542350769043,0.12004542350769043,0.12004542350769043,0.12004542350769043,0.12004542350769043,0.12004542350769043,0.12004542350769043,0.12004542350769043,0.12004542350769043,0.12004542350769043,0.12004542350769043,0.12004542350769043,0.12004542350769043,0.12004542350769043,0.12004542350769043,0.12004542350769043,0.12004542350769043,0.12004542350769043,0.12004542350769043,0.12004542350769043,0.12004542350769043,0.12004542350769043,0.12004542350769043,0.12004542350769043,0.12004542350769043,0.12004542350769043,0.12004542350769043,0.12004542350769043,0.12004542350769043,0.12004542350769043,0.12004542350769043,0.12004542350769043,0.12004542350769043,0.12004542350769043,0.12004542350769043,0.12004542350769043,0.12004542350769043,0.12004542350769043,0.12004542350769043,0.12004542350769043,0.12004542350769043,0.12004542350769043,0.12004542350769043,0.12004542350769043,0.12004542350769043,0.12004542350769043,0.12004542350769043,0.12004542350769043,0.12004542350769043,0.12004542350769043,0.12004542350769043,0.12004542350769043,0.12004542350769043,0.12004542350769043,0.12004542350769043,0.12004542350769043,0.12004542350769043,0.12004542350769043,0.12004542350769043,0.12004542350769043,0.12004542350769043,0.12004542350769043,0.12004542350769043,0.12004542350769043,0.12004542350769043,0.12004542350769043,0.12004542350769043,0.12004542350769043,0.12004542350769043,0.12004542350769043,0.12004542350769043,0.12004542350769043,0.12004542350769043,0.12004542350769043,0.12004542350769043,0.12004542350769043,0.12004542350769043,0.12004542350769043,0.12004542350769043,0.12004542350769043,0.12004542350769043,0.12004542350769043,0.12004542350769043,0.12004542350769043,0.12004542350769043,0.12004542350769043,0.12004542350769043,0.12004542350769043
3,0.1204686164855957,0.1204686164855957,0.1204686164855957,0.1204686164855957,0.1204686164855957,0.1204686164855957,0.1204686164855957,0.1204686164855957,0.1204686164855957,0.1204686164855957,0.1204686164855957,0.1204686164855957,0.1204686164855957,0.1204686164855957,0.1204686164855957,0.1204686164855957,0.1204686164855957,0.1204686164855957,0.1204686164855957,0.1204686164855957,0.1204686164855957,0.1204686164855957,0.1204686164855957,0.1204686164855957,0.1204686164855957,0.1204686164855957,0.1204686164855957,0.1204686164855957,0.1204686164855957,0.1204686164855957,0.1204686164855957,0.1204686164855957,0.1204686164855957,0.1204686164855957,0.1204686164855957,0.1204686164855957,0.1204686164855957,0.1204686164855957,0.1204686164855957,0.1204686164855957,0.1204686164855957,0.1204686164855957,0.1204686164855957,0.1204686164855957,0.1204686164855957,0.1204686164855957,0.1204686164855957,0.1204686164855957,0.1204686164855957,0.1204686164855957,0.1204686164855957,0.1204686164855957,0.1204686164855957,0.1204686164855957,0.1204686164855957,0.1204686164855957,0.1204686164855957,0.1204686164855957,0.1204686164855957,0.1204686164855957,0.1204686164855957,0.1204686164855957,0.1204686164855957,0.1204686164855957,0.1204686164855957,0.1204686164855957,0.1204686164855957,0.1204686164855957,0.1204686164855957,0.1204686164855957,0.1204686164855957,0.1204686164855957,0.1204686164855957,0.1204686164855957,0.1204686164855957,0.1204686164855957,0.1204686164855957,0.1204686164855957,0.1204686164855957,0.1204686164855957,0.1204686164855957,0.1204686164855957,0.1204686164855957,0.1204686164855957,0.1204686164855957,0.1204686164855957,0.1204686164855957,0.1204686164855957,0.1204686164855957,0.1204686164855957,0.1204686164855957,0.1204686164855957,0.1204686164855957,0.1204686164855957,0.1204686164855957,0.1204686164855957,0.1204686164855957,0.1204686164855957,0.1204686164855957,0.1204686164855957
4,0.12089309096336365,0.12089309096336365,0.12089309096336365,0.12089309096336365,0.12089309096336365,0.12089309096336365,0.12089309096336365,0.12089309096336365,0.12089309096336365,0.12089309096336365,0.12089309096336365,0.12089309096336365,0.12089309096336365,0.12089309096336365,0.12089309096336365,0.12089309096336365,0.12089309096336365,0.12089309096336365,0.12089309096336365,0.12089309096336365,0.12089309096336365,0.12089309096336365,0.12089309096336365,0.12089309096336365,0.12089309096336365,0.12089309096336365,0.12089309096336365,0.12089309096336365,0.12089309096336365,0.12089309096336365,0.12089309096336365,0.12089309096336365,0.12089309096336365,0.12089309096336365,0.12089309096336365,0.12089309096336365,0.12089309096336365,0.12089309096336365,0.12089309096336365,0.12089309096336365,0.12089309096336365,0.12089309096336365,0.12089309096336365,0.12089309096336365,0.12089309096336365,0.12089309096336365,0.12089309096336365,0.12089309096336365,0.12089309096336365,0.12089309096336365,0.12089309096336365,0.12089309096336365,0.12089309096336365,0.12089309096336365,0.12089309096336365,0.12089309096336365,0.12089309096336365,0.12089309096336365,0.12089309096336365,0.12089309096336365,0.12089309096336365,0.12089309096336365,0.12089309096336365,0.12089309096336365,0.12089309096336365,0.12089309096336365,0.12089309096336365,0.12089309096336365,0.12089309096336365,0.12089309096336365,0.12089309096336365,0.12089309096336365,0.12089309096336365,0.12089309096336365,0.12089309096336365,0.12089309096336365,0.12089309096336365,0.12089309096336365,0.12089309096336365,0.12089309096336365,0.12089309096336365,0.12089309096336365,0.12089309096336365,0.12089309096336365,0.12089309096336365,0.12089309096336365,0.12089309096336365,0.12089309096336365,0.12089309096336365,0.12089309096336365,0.12089309096336365,0.12089309096336365,0.12089309096336365,0.12089309096336365,0.12089309096336365,0.12089309096336365,0.12089309096336365,0.12089309096336365,0.12089309096336365,0.12089309096336365
5,0.12131884694099426,0.12131884694099426,0.12131884694099426,0.12131884694099426,0.12131884694099426,0.12131884694099426,0.12131884694099426,0.12131884694099426,0.12131884694099426,0.12131884694099426,0.12131884694099426,0.12131884694099426,0.12131884694099426,0.12131884694099426,0.12131884694099426,0.12131884694099426,0.12131884694099426,0.12131884694099426,0.12131884694099426,0.12131884694099426,0.12131884694099426,0.12131884694099426,0.12131884694099426,0.12131884694099426,0.12131884694099426,0.12131884694099426,0.12131884694099426,0.12131884694099426,0.12131884694099426,0.12131884694099426,0.12131884694099426,0.12131884694099426,0.12131884694099426,0.12131884694099426,0.12131884694099426,0.12131884694099426,0.12131884694099426,0.12131884694099426,0.12131884694099426,0.12131884694099426,0.12131884694099426,0.12131884694099426,0.12131884694099426,0.12131884694099426,0.12131884694099426,0.12131884694099426,0.12131884694099426,0.12131884694099426,0.12131884694099426,0.12131884694099426,0.12131884694099426,0.12131884694099426,0.12131884694099426,0.12131884694099426,0.12131884694099426,0.12131884694099426,0.12131884694099426,0.12131884694099426,0.12131884694099426,0.12131884694099426,0.12131884694099426,0.12131884694099426,0.12131884694099426,0.12131884694099426,0.12131884694099426,0.12131884694099426,0.12131884694099426,0.12131884694099426,0.12131884694099426,0.12131884694099426,0.12131884694099426,0.12131884694099426,0.12131884694099426,0.12131884694099426,0.12131884694099426,0.12131884694099426,0.12131884694099426,0.12131884694099426,0.12131884694099426,0.12131884694099426,0.12131884694099426,0.12131884694099426,0.12131884694099426,0.12131884694099426,0.12131884694099426,0.12131884694099426,0.12131884694099426,0.12131884694099426,0.12131884694099426,0.12131884694099426,0.12131884694099426,0.12131884694099426,0.12131884694099426,0.12131884694099426,0.12131884694099426,0.12131884694099426,0.12131884694099426,0.12131884694099426,0.12131884694099426,0.12131884694099426
6,0.12174588441848755,0.12174588441848755,0.12174588441848755,0.12174588441848755,0.12174588441848755,0.12174588441848755,0.12174588441848755,0.12174588441848755,0.12174588441848755,0.12174588441848755,0.12174588441848755,0.12174588441848755,0.12174588441848755,0.12174588441848755,0.12174588441848755,0.12174588441848755,0.12174588441848755,0.12174588441848755,0.12174588441848755,0.12174588441848755,0.12174588441848755,0.12174588441848755,0.12174588441848755,0.12174588441848755,0.12174588441848755,0.12174588441848755,0.12174588441848755,0.12174588441848755,0.12174588441848755,0.12174588441848755,0.12174588441848755,0.12174588441848755,0.12174588441848755,0.12174588441848755,0.12174588441848755,0.12174588441848755,0.12174588441848755,0.12174588441848755,0.12174588441848755,0.12174588441848755,0.12174588441848755,0.12174588441848755,0.12174588441848755,0.12174588441848755,0.12174588441848755,0.12174588441848755,0.12174588441848755,0.12174588441848755,0.12174588441848755,0.12174588441848755,0.12174588441848755,0.12174588441848755,0.12174588441848755,0.12174588441848755,0.12174588441848755,0.12174588441848755,0.12174588441848755,0.12174588441848755,0.12174588441848755,0.12174588441848755,0.12174588441848755,0.12174588441848755,0.12174588441848755,0.12174588441848755,0.12174588441848755,0.12174588441848755,0.12174588441848755,0.12174588441848755,0.12174588441848755,0.12174588441848755,0.12174588441848755,0.12174588441848755,0.12174588441848755,0.12174588441848755,0.12174588441848755,0.12174588441848755,0.12174588441848755,0.12174588441848755,0.12174588441848755,0.12174588441848755,0.12174588441848755,0.12174588441848755,0.12174588441848755,0.12174588441848755,0.12174588441848755,0.12174588441848755,0.12174588441848755,0.12174588441848755,0.12174588441848755,0.12174588441848755,0.12174588441848755,0.12174588441848755,0.12174588441848755,0.12174588441848755,0.12174588441848755,0.12174588441848755,0.12174588441848755,0.12174588441848755,0.12174588441848755,0.12174588441848755
7,0.1221742331981659,0.1221742331981659,0.1221742331981659,0.1221742331981659,0.1221742331981659,0.1221742331981659,0.1221742331981659,0.1221742331981659,0.1221742331981659,0.1221742331981659,0.1221742331981659,0.1221742331981659,0.1221742331981659,0.1221742331981659,0.1221742331981659,0.1221742331981659,0.1221742331981659,0.1221742331981659,0.1221742331981659,0.1221742331981659,0.1221742331981659,0.1221742331981659,0.1221742331981659,0.1221742331981659,0.1221742331981659,0.1221742331981659,0.1221742331981659,0.1221742331981659,0.1221742331981659,0.1221742331981659,0.1221742331981659,0.1221742331981659,0.1221742331981659,0.1221742331981659,0.1221742331981659,0.1221742331981659,0.1221742331981659,0.1221742331981659,0.1221742331981659,0.1221742331981659,0.1221742331981659,0.1221742331981659,0.1221742331981659,0.1221742331981659,0.1221742331981659,0.1221742331981659,0.1221742331981659,0.1221742331981659,0.1221742331981659,0.1221742331981659,0.1221742331981659,0.1221742331981659,0.1221742331981659,0.1221742331981659,0.1221742331981659,0.1221742331981659,0.1221742331981659,0.1221742331981659,0.1221742331981659,0.1221742331981659,0.1221742331981659,0.1221742331981659,0.1221742331981659,0.1221742331981659,0.1221742331981659,0.1221742331981659,0.1221742331981659,0.1221742331981659,0.1221742331981659,0.1221742331981659,0.1221742331981659,0.1221742331981659,0.1221742331981659,0.1221742331981659,0.1221742331981659,0.1221742331981659,0.1221742331981659,0.1221742331981659,0.1221742331981659,0.1221742331981659,0.1221742331981659,0.1221742331981659,0.1221742331981659,0.1221742331981659,0.1221742331981659,0.1221742331981659,0.1221742331981659,0.1221742331981659,0.1221742331981659,0.1221742331981659,0.1221742331981659,0.1221742331981659,0.1221742331981659,0.1221742331981659,0.1221742331981659,0.1221742331981659,0.1221742331981659,0.1221742331981659,0.1221742331981659,0.1221742331981659
8,0.12260386347770691,0.12260386347770691,0.12260386347770691,0.12260386347770691,0.12260386347770691,0.12260386347770691,0.12260386347770691,0.12260386347770691,0.12260386347770691,0.12260386347770691,0.12260386347770691,0.12260386347770691,0.12260386347770691,0.12260386347770691,0.12260386347770691,0.12260386347770691,0.12260386347770691,0.12260386347770691,0.12260386347770691,0.12260386347770691,0.12260386347770691,0.12260386347770691,0.12260386347770691,0.12260386347770691,0.12260386347770691,0.12260386347770691,0.12260386347770691,0.12260386347770691,0.12260386347770691,0.12260386347770691,0.12260386347770691,0.12260386347770691,0.12260386347770691,0.12260386347770691,0.12260386347770691,0.12260386347770691,0.12260386347770691,0.12260386347770691,0.12260386347770691,0.12260386347770691,0.12260386347770691,0.12260386347770691,0.12260386347770691,0.12260386347770691,0.12260386347770691,0.12260386347770691,0.12260386347770691,0.12260386347770691,0.12260386347770691,0.12260386347770691,0.12260386347770691,0.12260386347770691,0.12260386347770691,0.12260386347770691,0.12260386347770691,0.12260386347770691,0.12260386347770691,0.12260386347770691,0.12260386347770691,0.12260386347770691,0.12260386347770691,0.12260386347770691,0.12260386347770691,0.12260386347770691,0.12260386347770691,0.12260386347770691,0.12260386347770691,0.12260386347770691,0.12260386347770691,0.12260386347770691,0.12260386347770691,0.12260386347770691,0.12260386347770691,0.12260386347770691,0.12260386347770691,0.12260386347770691,0.12260386347770691,0.12260386347770691,0.12260386347770691,0.12260386347770691,0.12260386347770691,0.12260386347770691,0.12260386347770691,0.12260386347770691,0.12260386347770691,0.12260386347770691,0.12260386347770691,0.12260386347770691,0.12260386347770691,0.12260386347770691,0.12260386347770691,0.12260386347770691,0.12260386347770691,0.12260386347770691,0.12260386347770691,0.12260386347770691,0.12260386347770691,0.12260386347770691,0.12260386347770691,0.12260386347770691
9,0.12303480505943298,0.12303480505943298,0.12303480505943298,0.12303480505943298,0.12303480505943298,0.12303480505943298,0.12303480505943298,0.12303480505943298,0.12303480505943298,0.12303480505943298,0.12303480505943298,0.12303480505943298,0.12303480505943298,0.12303480505943298,0.12303480505943298,0.12303480505943298,0.12303480505943298,0.12303480505943298,0.12303480505943298,0.12303480505943298,0.12303480505943298,0.12303480505943298,0.12303480505943298,0.12303480505943298,0.12303480505943298,0.12303480505943298,0.12303480505943298,0.12303480505943298,0.12303480505943298,0.12303480505943298,0.12303480505943298,0.12303480505943298,0.12303480505943298,0.12303480505943298,0.12303480505943298,0.12303480505943298,0.12303480505943298,0.12303480505943298,0.12303480505943298,0.12303480505943298,0.12303480505943298,0.12303480505943298,0.12303480505943298,0.12303480505943298,0.12303480505943298,0.12303480505943298,0.12303480505943298,0.12303480505943298,0.12303480505943298,0.12303480505943298,0.12303480505943298,0.12303480505943298,0.12303480505943298,0.12303480505943298,0.12303480505943298,0.12303480505943298,0.12303480505943298,0.12303480505943298,0.12303480505943298,0.12303480505943298,0.12303480505943298,0.12303480505943298,0.12303480505943298,0.12303480505943298,0.12303480505943298,0.12303480505943298,0.12303480505943298,0.12303480505943298,0.12303480505943298,0.12303480505943298,0.12303480505943298,0.12303480505943298,0.12303480505943298,0.12303480505943298,0.12303480505943298,0.12303480505943298,0.12303480505943298,0.12303480505943298,0.12303480505943298,0.12303480505943298,0.12303480505943298,0.12303480505943298,0.12303480505943298,0.12303480505943298,0.12303480505943298,0.12303480505943298,0.12303480505943298,0.12303480505943298,0.12303480505943298,0.12303480505943298,0.12303480505943298,0.12303480505943298,0.12303480505943298,0.12303480505943298,0.12303480505943298,0.12303480505943298,0.12303480505943298,0.12303480505943298,0.12303480505943298,0.12303480505943298
